0 ,G+: gore,B+: drug,B+: gores,B+: medicare,B+: bush,B+: plan,B+: prescription,G+: al,G+: health,B+: coverage
1 ,B+: bush,B+: bushs,G+: george,G+: campaign,G+: texas,G+: governor,G+: cheney,G+: republican,G+: president,G+: gov
2 ,G+: gore,G+: president,B+: bush,G+: campaign,B+: military,G+: american,B+: vice,G+: clinton,G+: policy,G+: administration
5 ,B+: bush,G+: gore,B+: tax,B+: plan,B+: bushs,G+: debate,G+: campaign,G+: president,B+: gores,B+: vice
